,Time,Liquid Pressure [Pa] ,Liquid Saturation ,Temperature [C] ,Total Tracer_river [M] ,qlx [m/h] ,qly [m/h] ,qlz [m/h] ,northing,easting,elevation,cell_id
6,8647.0,124859.3,1.0,5.817601,0.999998,-0.004278427,-0.01083447,0.001991462,116290.0,594470.0,103.177,97272.0
7,8648.0,124584.9,1.0,5.818153,0.9999977,-0.002092259,-0.009807429,0.001497098,116290.0,594470.0,103.177,97272.0
8,8649.0,124156.8,1.0,5.81881,0.9999974,0.001901344,-0.008625305,0.0006854648,116290.0,594470.0,103.177,97272.0
9,8650.0,123858.2,1.0,5.819504,0.9999971,0.002514943,-0.006661311,0.0003455449,116290.0,594470.0,103.177,97272.0
10,8651.0,123365.6,1.0,5.820333,0.9999967,0.006443815,-0.005743371,-0.0004356458,116290.0,594470.0,103.177,97272.0
11,8652.0,122914.4,1.0,5.821258,0.9999962,0.008150228,-0.003697366,-0.0009795787,116290.0,594470.0,103.177,97272.0
0,8641.0,111676.5,1.0,5.834557,0.9999951,-0.3230238,0.01204354,0.0538478,116290.0,594460.0,104.444,103482.0
1,8642.0,112081.5,1.0,5.819534,0.9999933,-0.4051188,0.01271911,0.06816155,116290.0,594460.0,104.444,103482.0
2,8643.0,112345.2,1.0,5.813573,0.9999909,-0.4203185,0.01350463,0.06983063,116290.0,594460.0,104.444,103482.0
3,8644.0,112562.5,1.0,5.812484,0.9999879,-0.4334445,0.01515685,0.0713415,116290.0,594460.0,104.444,103482.0
4,8645.0,112650.0,1.0,5.814612,0.9999849,-0.4083114,0.0147558,0.06653613,116290.0,594460.0,104.444,103482.0
5,8646.0,112615.6,1.0,5.818652,0.9999822,-0.3393518,0.01092876,0.05471612,116290.0,594460.0,104.444,103482.0
6,8647.0,112426.6,1.0,5.822815,0.9999803,-0.2502538,0.006092101,0.04010702,116290.0,594460.0,104.444,103482.0
7,8648.0,112155.3,1.0,5.826257,0.9999793,-0.1696465,0.002605428,0.02665926,116290.0,594460.0,104.444,103482.0
8,8649.0,111732.6,1.0,5.829153,0.9999789,-0.02980971,-0.00483003,0.003302732,116290.0,594460.0,104.444,103482.0
9,8650.0,111435.7,1.0,5.831946,0.9999794,0.009086995,-0.004822261,-0.003258433,116290.0,594460.0,104.444,103482.0
10,8651.0,110948.1,1.0,5.842194,0.9999328,0.1372989,-0.01160064,-0.02513422,116290.0,594460.0,104.444,103482.0
11,8652.0,110499.8,1.0,5.863203,0.9998271,0.2078693,-0.01321586,-0.03761254,116290.0,594460.0,104.444,103482.0
0,8641.0,127422.1,1.0,6.844249,0.9997339,-0.2031048,0.09924962,-0.005956236,116280.0,594470.0,102.832,188564.0
1,8642.0,127807.9,1.0,6.838576,0.9997509,-0.2574513,0.1270419,-0.006874,116280.0,594470.0,102.832,188564.0
2,8643.0,128065.0,1.0,6.834935,0.9997629,-0.2698901,0.1321892,-0.007578422,116280.0,594470.0,102.832,188564.0
3,8644.0,128279.8,1.0,6.827767,0.999765,-0.2800773,0.1375681,-0.008302829,116280.0,594470.0,102.832,188564.0
4,8645.0,128369.7,1.0,6.814949,0.9997612,-0.2672522,0.129584,-0.008428432,116280.0,594470.0,102.832,188564.0
5,8646.0,128341.2,1.0,6.798053,0.9997588,-0.2305208,0.1075898,-0.00793524,116280.0,594470.0,102.832,188564.0
6,8647.0,128163.5,1.0,6.78291,0.9997585,-0.1799633,0.079047,-0.006785835,116280.0,594470.0,102.832,188564.0
7,8648.0,127904.2,1.0,6.772216,0.9997592,-0.1310942,0.05210504,-0.005433169,116280.0,594470.0,102.832,188564.0
8,8649.0,127500.5,1.0,6.768813,0.9997612,-0.0495872,0.007917228,-0.00343073,116280.0,594470.0,102.832,188564.0
9,8650.0,127216.8,1.0,6.769107,0.9997629,-0.01918059,-0.005581009,-0.002160186,116280.0,594470.0,102.832,188564.0
10,8651.0,126745.1,1.0,6.765864,0.9997562,0.05700609,-0.04708375,-0.000206803,116280.0,594470.0,102.832,188564.0
11,8652.0,126312.4,1.0,6.764387,0.9997332,0.1046093,-0.07028132,0.001274309,116280.0,594470.0,102.832,188564.0
0,8641.0,117949.0,1.0,5.999314,0.9999773,-2.303358,0.784765,0.7378793,116270.0,594480.0,103.803,100550.0
1,8642.0,118350.4,1.0,5.921964,0.9999716,-2.886447,1.009231,0.9226354,116270.0,594480.0,103.803,100550.0
2,8643.0,118611.0,1.0,5.877983,0.9999615,-3.006441,1.054316,0.9591807,116270.0,594480.0,103.803,100550.0
3,8644.0,118828.9,1.0,5.848956,0.9999568,-3.101644,1.092713,0.987196,116270.0,594480.0,103.803,100550.0
4,8645.0,118915.0,1.0,5.828632,0.9999557,-2.95271,1.040024,0.9389021,116270.0,594480.0,103.803,100550.0
5,8646.0,118875.7,1.0,5.813043,0.9999558,-2.53881,0.8907603,0.8063885,116270.0,594480.0,103.803,100550.0
6,8647.0,118683.2,1.0,5.80301,0.9999555,-1.979321,0.6880252,0.6285195,116270.0,594480.0,103.803,100550.0
7,8648.0,118409.6,1.0,5.798553,0.9999544,-1.443055,0.4859198,0.4582263,116270.0,594480.0,103.803,100550.0
8,8649.0,117982.3,1.0,5.800874,0.9999511,-0.5138953,0.1624739,0.1604811,116270.0,594480.0,103.803,100550.0
9,8650.0,117690.2,1.0,5.805877,0.9999463,-0.1722783,0.04684729,0.05127772,116270.0,594480.0,103.803,100550.0
10,8651.0,117196.7,1.0,5.886257,0.9997721,0.7304346,-0.2479931,-0.2422782,116270.0,594480.0,103.803,100550.0
11,8652.0,116750.6,1.0,5.97437,0.999499,1.296969,-0.4244351,-0.4272132,116270.0,594480.0,103.803,100550.0
0,8641.0,108732.5,1.0,6.262953,0.9998071,-0.2158608,-0.2102944,0.04070661,116270.0,594470.0,104.738,105270.0
1,8642.0,109119.7,1.0,6.213419,0.9999018,-0.2813315,-0.2686525,0.0528238,116270.0,594470.0,104.738,105270.0
2,8643.0,109377.4,1.0,6.158127,0.999908,-0.2945938,-0.2804416,0.05447654,116270.0,594470.0,104.738,105270.0
3,8644.0,109592.8,1.0,6.101265,0.9998908,-0.3062124,-0.2907222,0.05611135,116270.0,594470.0,104.738,105270.0
4,8645.0,109682.4,1.0,6.051324,0.9998617,-0.2912326,-0.2772778,0.05296039,116270.0,594470.0,104.738,105270.0
5,8646.0,109652.7,1.0,6.012139,0.999834,-0.249165,-0.2392712,0.04466379,116270.0,594470.0,104.738,105270.0
6,8647.0,109473.5,1.0,5.989978,0.9997882,-0.1918879,-0.1869103,0.03380867,116270.0,594470.0,104.738,105270.0
7,8648.0,109212.6,1.0,5.983597,0.9997275,-0.1354963,-0.1354692,0.02329975,116270.0,594470.0,104.738,105270.0
8,8649.0,108807.0,1.0,5.997797,0.9995845,-0.04651219,-0.0504374,0.0061506,116270.0,594470.0,104.738,105270.0
9,8650.0,108522.6,1.0,6.018466,0.9994339,-0.01524621,-0.01954975,0.0008984441,116270.0,594470.0,104.738,105270.0
10,8651.0,108049.4,1.0,6.056052,0.9992289,0.06450999,0.05914273,-0.01456742,116270.0,594470.0,104.738,105270.0
11,8652.0,107615.8,1.0,6.10344,0.9989768,0.1128346,0.1080078,-0.02348713,116270.0,594470.0,104.738,105270.0
0,8641.0,118583.5,1.0,6.189659,0.9999277,-0.2484475,-0.04306754,0.0574301,116280.0,594470.0,103.734,146109.0
1,8642.0,118971.6,1.0,6.190229,0.9999229,-0.3164397,-0.05461279,0.07413386,116280.0,594470.0,103.734,146109.0
2,8643.0,119229.6,1.0,6.192137,0.9999168,-0.3313007,-0.05820479,0.07739766,116280.0,594470.0,103.734,146109.0
3,8644.0,119444.9,1.0,6.196265,0.9999111,-0.3425125,-0.060206,0.07958492,116280.0,594470.0,103.734,146109.0
4,8645.0,119534.5,1.0,6.202247,0.9999067,-0.3261043,-0.05825716,0.07532961,116280.0,594470.0,103.734,146109.0
5,8646.0,119505.0,1.0,6.208829,0.9999037,-0.2813429,-0.05246684,0.06464478,116280.0,594470.0,103.734,146109.0
6,8647.0,119325.6,1.0,6.213842,0.9999019,-0.219946,-0.04337994,0.05021482,116280.0,594470.0,103.734,146109.0
7,8648.0,119064.4,1.0,6.216855,0.9999012,-0.1608496,-0.03430773,0.03648527,116280.0,594470.0,103.734,146109.0
8,8649.0,118657.5,1.0,6.217142,0.9999017,-0.06198467,-0.01928949,0.01353489,116280.0,594470.0,103.734,146109.0
9,8650.0,118372.0,1.0,6.21589,0.9999028,-0.02454936,-0.0119013,0.004896855,116280.0,594470.0,103.734,146109.0
10,8651.0,117897.5,1.0,6.212915,0.9999017,0.06758681,0.001484641,-0.01636926,116280.0,594470.0,103.734,146109.0
11,8652.0,117462.4,1.0,6.21232,0.9998928,0.1262142,0.01140226,-0.03005654,116280.0,594470.0,103.734,146109.0
0,8641.0,123095.1,1.0,5.815603,0.9999968,-0.1840731,-0.002559512,0.03848964,116290.0,594470.0,103.281,97864.0
1,8642.0,123503.0,1.0,5.817789,0.9999951,-0.22875,-0.003635822,0.04792973,116290.0,594470.0,103.281,97864.0
2,8643.0,123767.2,1.0,5.821078,0.9999929,-0.2348767,-0.004235312,0.0491416,116290.0,594470.0,103.281,97864.0
3,8644.0,123984.9,1.0,5.825901,0.9999903,-0.2422464,-0.004087644,0.0505761,116290.0,594470.0,103.281,97864.0
4,8645.0,124071.6,1.0,5.831648,0.9999879,-0.228084,-0.004314814,0.04759948,116290.0,594470.0,103.281,97864.0
5,8646.0,124034.7,1.0,5.837506,0.9999861,-0.1891281,-0.005362836,0.0396113,116290.0,594470.0,103.281,97864.0
6,8647.0,123842.5,1.0,5.841817,0.9999853,-0.1403792,-0.006155317,0.02967738,116290.0,594470.0,103.281,97864.0
7,8648.0,123568.3,1.0,5.844149,0.9999852,-0.09444143,-0.006458156,0.02017506,116290.0,594470.0,103.281,97864.0
8,8649.0,123140.4,1.0,5.843816,0.9999862,-0.0149657,-0.007527522,0.003870528,116290.0,594470.0,103.281,97864.0
9,8650.0,122842.1,1.0,5.843057,0.999987,0.007696175,-0.006327267,-0.00100088,116290.0,594470.0,103.281,97864.0
10,8651.0,122349.7,1.0,5.843568,0.9999846,0.08496948,-0.007533913,-0.01701262,116290.0,594470.0,103.281,97864.0
11,8652.0,121898.7,1.0,5.845557,0.9999718,0.1281867,-0.006770081,-0.02623774,116290.0,594470.0,103.281,97864.0
0,8641.0,117688.0,1.0,5.89383,0.9999857,-0.2041926,-0.03859255,0.08157809,116280.0,594480.0,103.828,100674.0
1,8642.0,118083.3,1.0,5.908968,0.9999815,-0.2598561,-0.04987781,0.104154,116280.0,594480.0,103.828,100674.0
2,8643.0,118343.1,1.0,5.922103,0.9999784,-0.2717808,-0.0532013,0.109281,116280.0,594480.0,103.828,100674.0
3,8644.0,118559.6,1.0,5.93301,0.9999762,-0.2805611,-0.0546913,0.1126949,116280.0,594480.0,103.828,100674.0
4,8645.0,118647.6,1.0,5.941241,0.9999745,-0.2670726,-0.05266657,0.1074587,116280.0,594480.0,103.828,100674.0
5,8646.0,118613.4,1.0,5.947051,0.9999734,-0.2308164,-0.04746324,0.09354396,116280.0,594480.0,103.828,100674.0
6,8647.0,118427.5,1.0,5.950497,0.9999727,-0.180984,-0.03921995,0.07404763,116280.0,594480.0,103.828,100674.0
7,8648.0,118160.0,1.0,5.951969,0.9999724,-0.1329149,-0.03111991,0.05519943,116280.0,594480.0,103.828,100674.0
8,8649.0,117742.6,1.0,5.950675,0.999973,-0.05227158,-0.01792269,0.02370955,116280.0,594480.0,103.828,100674.0
9,8650.0,117453.0,1.0,5.948031,0.9999742,-0.02123603,-0.0111621,0.01098529,116280.0,594480.0,103.828,100674.0
10,8651.0,116968.7,1.0,5.948707,0.9999726,0.05423594,0.0001150562,-0.01810873,116280.0,594480.0,103.828,100674.0
11,8652.0,116527.2,1.0,5.949706,0.9999613,0.1029379,0.008793217,-0.03741149,116280.0,594480.0,103.828,100674.0
0,8641.0,108113.6,1.0,6.393669,0.9996434,-0.1002965,0.05525987,0.003713826,116280.0,594470.0,104.8,105980.0
1,8642.0,108496.8,1.0,6.388799,0.9997286,-0.1289319,0.07169603,0.005790586,116280.0,594470.0,104.8,105980.0
2,8643.0,108753.6,1.0,6.374726,0.999825,-0.1357392,0.07589911,0.005699031,116280.0,594470.0,104.8,105980.0
3,8644.0,108968.2,1.0,6.34881,0.999872,-0.1414638,0.0796452,0.005427116,116280.0,594470.0,104.8,105980.0
4,8645.0,109058.8,1.0,6.315968,0.9998702,-0.1348113,0.07498871,0.004529597,116280.0,594470.0,104.8,105980.0
5,8646.0,109031.9,1.0,6.284355,0.9998541,-0.1153992,0.06217068,0.003169743,116280.0,594470.0,104.8,105980.0
6,8647.0,108856.4,1.0,6.265618,0.999817,-0.08915711,0.04530974,0.001714596,116280.0,594470.0,104.8,105980.0
7,8648.0,108599.1,1.0,6.262098,0.9997536,-0.06389132,0.02932334,0.0005033019,116280.0,594470.0,104.8,105980.0
8,8649.0,108198.8,1.0,6.272542,0.999674,-0.02216317,0.004468688,-0.001474344,116280.0,594470.0,104.8,105980.0
9,8650.0,107916.2,1.0,6.290071,0.999604,-0.007254816,-0.003895823,-0.00178566,116280.0,594470.0,104.8,105980.0
10,8651.0,107447.7,1.0,6.318848,0.999501,0.03107965,-0.0269778,-0.003460367,116280.0,594470.0,104.8,105980.0
11,8652.0,107016.7,1.0,6.352972,0.9993769,0.0544163,-0.04028015,-0.004299178,116280.0,594470.0,104.8,105980.0
0,8641.0,117744.2,1.0,6.397874,0.9999062,-0.4707512,0.1109616,0.09031848,116280.0,594470.0,103.819,147362.0
1,8642.0,118131.1,1.0,6.394979,0.9999045,-0.5990321,0.1423329,0.1168898,116280.0,594470.0,103.819,147362.0
2,8643.0,118388.7,1.0,6.396709,0.9998977,-0.6277379,0.1488463,0.1214365,116280.0,594470.0,103.819,147362.0
3,8644.0,118603.8,1.0,6.398975,0.9998872,-0.6517479,0.1549542,0.1248969,116280.0,594470.0,103.819,147362.0
4,8645.0,118693.5,1.0,6.400093,0.9998769,-0.6209257,0.1467792,0.117613,116280.0,594470.0,103.819,147362.0
5,8646.0,118664.1,1.0,6.400121,0.9998697,-0.5331702,0.1238149,0.09927216,116280.0,594470.0,103.819,147362.0
6,8647.0,118485.2,1.0,6.399511,0.9998654,-0.4132907,0.09325237,0.07527083,116280.0,594470.0,103.819,147362.0
7,8648.0,118224.7,1.0,6.398635,0.9998629,-0.297899,0.06409623,0.05267107,116280.0,594470.0,103.819,147362.0
8,8649.0,117819.0,1.0,6.396518,0.9998608,-0.1056261,0.01631857,0.01465064,116280.0,594470.0,103.819,147362.0
9,8650.0,117534.5,1.0,6.393973,0.9998558,-0.03567972,0.0004115362,0.001994748,116280.0,594470.0,103.819,147362.0
10,8651.0,117061.0,1.0,6.393675,0.9998407,0.1434626,-0.04407235,-0.0332615,116280.0,594470.0,103.819,147362.0
11,8652.0,116627.1,1.0,6.402466,0.9998255,0.2539345,-0.07013532,-0.05441453,116280.0,594470.0,103.819,147362.0
0,8641.0,137902.3,1.0,7.295455,0.9994273,-0.2680617,0.0001085195,0.03592653,116280.0,594470.0,101.763,228112.0
1,8642.0,138287.6,1.0,7.286235,0.9994609,-0.3393067,0.0005672511,0.04580112,116280.0,594470.0,101.763,228112.0
2,8643.0,138544.5,1.0,7.277553,0.9994952,-0.3553848,-2.509316e-05,0.04780673,116280.0,594470.0,101.763,228112.0
3,8644.0,138759.1,1.0,7.268389,0.9995271,-0.3687751,0.0001939784,0.04941488,116280.0,594470.0,101.763,228112.0
4,8645.0,138849.2,1.0,7.258336,0.9995502,-0.35176,-0.0006629624,0.04691939,116280.0,594470.0,101.763,228112.0
5,8646.0,138821.0,1.0,7.247215,0.9995638,-0.303089,-0.002828406,0.04012977,116280.0,594470.0,101.763,228112.0
6,8647.0,138643.9,1.0,7.236989,0.99957,-0.2361972,-0.004814166,0.03104641,116280.0,594470.0,101.763,228112.0
7,8648.0,138385.2,1.0,7.229013,0.9995712,-0.1715339,-0.006355918,0.02239445,116280.0,594470.0,101.763,228112.0
8,8649.0,137982.4,1.0,7.224287,0.9995675,-0.0637463,-0.008832371,0.007789039,116280.0,594470.0,101.763,228112.0
9,8650.0,137699.2,1.0,7.221994,0.9995626,-0.02382168,-0.00800273,0.002671744,116280.0,594470.0,101.763,228112.0
10,8651.0,137228.3,1.0,7.220522,0.9995556,0.07725895,-0.01062475,-0.01096812,116280.0,594470.0,101.763,228112.0
11,8652.0,136796.1,1.0,7.216917,0.9995273,0.1401182,-0.01065562,-0.01930807,116280.0,594470.0,101.763,228112.0
0,8641.0,108113.4,1.0,6.376326,0.999647,-0.09829925,0.06430064,0.003000218,116280.0,594470.0,104.8,105975.0
1,8642.0,108496.2,1.0,6.373173,0.9996943,-0.1252804,0.08290287,0.005298817,116280.0,594470.0,104.8,105975.0
2,8643.0,108752.9,1.0,6.367583,0.9997623,-0.1322559,0.08795702,0.005070794,116280.0,594470.0,104.8,105975.0
3,8644.0,108967.4,1.0,6.357785,0.9998215,-0.1381194,0.09253349,0.004585026,116280.0,594470.0,104.8,105975.0
4,8645.0,109058.1,1.0,6.344131,0.9998498,-0.1320615,0.08739774,0.003464529,116280.0,594470.0,104.8,105975.0
5,8646.0,109031.6,1.0,6.328667,0.999854,-0.1135571,0.07271465,0.001994413,116280.0,594470.0,104.8,105975.0
6,8647.0,108856.5,1.0,6.32059,0.9998239,-0.08826458,0.0532705,0.0005119526,116280.0,594470.0,104.8,105975.0
7,8648.0,108599.6,1.0,6.323486,0.9997565,-0.06384476,0.03479159,-0.000672076,116280.0,594470.0,104.8,105975.0
8,8649.0,108199.9,1.0,6.339437,0.999657,-0.02328697,0.005984438,-0.002493511,116280.0,594470.0,104.8,105975.0
9,8650.0,107917.5,1.0,6.358624,0.9995536,-0.008439091,-0.003829316,-0.002674667,116280.0,594470.0,104.8,105975.0
10,8651.0,107449.5,1.0,6.383915,0.9994383,0.02904907,-0.03066494,-0.00415389,116280.0,594470.0,104.8,105975.0
11,8652.0,107018.9,1.0,6.410234,0.9993341,0.05207401,-0.04616885,-0.004848669,116280.0,594470.0,104.8,105975.0
0,8641.0,124575.2,1.0,5.843254,0.999995,-0.02780009,-0.01129349,0.01054631,116290.0,594470.0,103.131,97004.0
1,8642.0,124986.0,1.0,5.843483,0.9999949,-0.03418311,-0.01432076,0.01311304,116290.0,594470.0,103.131,97004.0
2,8643.0,125250.6,1.0,5.844029,0.9999946,-0.0347304,-0.01515882,0.01352146,116290.0,594470.0,103.131,97004.0
3,8644.0,125468.9,1.0,5.844913,0.9999939,-0.03595096,-0.01527873,0.01380629,116290.0,594470.0,103.131,97004.0
4,8645.0,125554.5,1.0,5.846096,0.9999928,-0.03357345,-0.01501169,0.01318023,116290.0,594470.0,103.131,97004.0
5,8646.0,125514.7,1.0,5.847513,0.9999914,-0.02683433,-0.01484306,0.01168675,116290.0,594470.0,103.131,97004.0
6,8647.0,125319.0,1.0,5.84892,0.9999899,-0.01870212,-0.01401063,0.00965794,116290.0,594470.0,103.131,97004.0
7,8648.0,125041.5,1.0,5.850189,0.9999885,-0.01121172,-0.0126237,0.00751431,116290.0,594470.0,103.131,97004.0
8,8649.0,124607.9,1.0,5.851001,0.9999877,0.00193131,-0.01070094,0.003967676,116290.0,594470.0,103.131,97004.0
9,8650.0,124308.2,1.0,5.851317,0.9999876,0.004853718,-0.008054513,0.002258137,116290.0,594470.0,103.131,97004.0
10,8651.0,123810.1,1.0,5.851136,0.9999879,0.01782018,-0.006078857,-0.001332636,116290.0,594470.0,103.131,97004.0
11,8652.0,123356.3,1.0,5.851023,0.9999881,0.02428185,-0.002781744,-0.004111542,116290.0,594470.0,103.131,97004.0
0,8641.0,128424.2,1.0,6.247551,0.9999117,-0.235373,-0.2100169,0.151498,116280.0,594480.0,102.733,141078.0
1,8642.0,128820.3,1.0,6.262622,0.9999037,-0.2987064,-0.2669226,0.192519,116280.0,594480.0,102.733,141078.0
2,8643.0,129080.1,1.0,6.276043,0.999897,-0.3128814,-0.2802725,0.2017768,116280.0,594480.0,102.733,141078.0
3,8644.0,129296.7,1.0,6.287962,0.9998913,-0.3233192,-0.2893884,0.2083836,116280.0,594480.0,102.733,141078.0
4,8645.0,129384.5,1.0,6.297902,0.999887,-0.3083868,-0.2765163,0.198803,116280.0,594480.0,102.733,141078.0
5,8646.0,129349.8,1.0,6.305895,0.9998838,-0.2674165,-0.2414308,0.1727242,116280.0,594480.0,102.733,141078.0
6,8647.0,129163.2,1.0,6.311568,0.9998816,-0.2106128,-0.1919506,0.136413,116280.0,594480.0,102.733,141078.0
7,8648.0,128895.1,1.0,6.315015,0.9998805,-0.1556134,-0.1438372,0.1012293,116280.0,594480.0,102.733,141078.0
8,8649.0,128476.7,1.0,6.316095,0.9998804,-0.06342887,-0.06344325,0.04231396,116280.0,594480.0,102.733,141078.0
9,8650.0,128186.7,1.0,6.315776,0.9998809,-0.02750649,-0.03063432,0.01901174,116280.0,594480.0,102.733,141078.0
10,8651.0,127701.4,1.0,6.309759,0.9998819,0.05860752,0.04385299,-0.03587741,116280.0,594480.0,102.733,141078.0
11,8652.0,127259.3,1.0,6.303984,0.9998769,0.114341,0.09339675,-0.07175711,116280.0,594480.0,102.733,141078.0
0,8641.0,125251.2,1.0,5.838057,0.9999954,-0.03738645,0.007753502,0.004053381,116290.0,594470.0,103.062,96611.0
1,8642.0,125661.9,1.0,5.839632,0.9999952,-0.04613373,0.009404526,0.005037031,116290.0,594470.0,103.062,96611.0
2,8643.0,125926.5,1.0,5.841258,0.9999947,-0.04710081,0.009382706,0.005176551,116290.0,594470.0,103.062,96611.0
3,8644.0,126144.7,1.0,5.843107,0.9999939,-0.04860643,0.01003586,0.005170941,116290.0,594470.0,103.062,96611.0
4,8645.0,126230.5,1.0,5.845088,0.9999928,-0.04566753,0.008989921,0.005019456,116290.0,594470.0,103.062,96611.0
5,8646.0,126190.9,1.0,5.847166,0.9999914,-0.03754915,0.005531678,0.00488242,116290.0,594470.0,103.062,96611.0
6,8647.0,125995.5,1.0,5.849055,0.99999,-0.02751878,0.001624836,0.004596823,116290.0,594470.0,103.062,96611.0
7,8648.0,125718.3,1.0,5.850687,0.9999889,-0.01805289,-0.001516348,0.004077231,116290.0,594470.0,103.062,96611.0
8,8649.0,125285.2,1.0,5.853603,0.999986,-0.001630342,-0.00736641,0.003348948,116290.0,594470.0,103.062,96611.0
9,8650.0,124985.5,1.0,5.856949,0.999983,0.00283623,-0.007295207,0.002448741,116290.0,594470.0,103.062,96611.0
10,8651.0,124487.9,1.0,5.862063,0.9999789,0.01906611,-0.01275315,0.001527131,116290.0,594470.0,103.062,96611.0
11,8652.0,124034.2,1.0,5.866466,0.9999767,0.02800504,-0.01391863,0.0002135575,116290.0,594470.0,103.062,96611.0
0,8641.0,107398.5,1.0,6.173273,0.9997655,-0.05994315,-0.0895739,-0.00230487,116280.0,594470.0,104.872,107788.0
1,8642.0,107779.6,1.0,6.165375,0.9998021,-0.07646178,-0.1100224,8.808439e-06,116280.0,594470.0,104.872,107788.0
2,8643.0,108036.0,1.0,6.155681,0.9998494,-0.08087839,-0.1170918,-1.662053e-05,116280.0,594470.0,104.872,107788.0
3,8644.0,108250.2,1.0,6.143818,0.9998958,-0.0843189,-0.1223111,-0.0005153871,116280.0,594470.0,104.872,107788.0
4,8645.0,108341.6,1.0,6.131051,0.9999281,-0.08050885,-0.1194692,-0.001727802,116280.0,594470.0,104.872,107788.0
5,8646.0,108316.7,1.0,6.118393,0.9999447,-0.06911581,-0.1078706,-0.003205887,116280.0,594470.0,104.872,107788.0
6,8647.0,108143.5,1.0,6.109411,0.9999472,-0.05345833,-0.08987561,-0.004495149,116280.0,594470.0,104.872,107788.0
7,8648.0,107888.2,1.0,6.109328,0.9999167,-0.03867642,-0.07122294,-0.005084652,116280.0,594470.0,104.872,107788.0
8,8649.0,107491.0,1.0,6.120152,0.9998575,-0.01395661,-0.0394128,-0.005692887,116280.0,594470.0,104.872,107788.0
9,8650.0,107209.2,1.0,6.137126,0.999788,-0.004860418,-0.02484573,-0.005307929,116280.0,594470.0,104.872,107788.0
10,8651.0,106743.6,1.0,6.160074,0.999712,0.01811685,0.003868495,-0.005632045,116280.0,594470.0,104.872,107788.0
11,8652.0,106314.2,1.0,6.189026,0.9996283,0.03232211,0.02377706,-0.005532969,116280.0,594470.0,104.872,107788.0
0,8641.0,127722.4,1.0,6.852786,0.999751,-0.1678362,0.04925425,-0.00702301,116280.0,594470.0,102.8,187710.0
1,8642.0,128104.7,1.0,6.848217,0.9997771,-0.2130477,0.06312199,-0.008416329,116280.0,594470.0,102.8,187710.0
2,8643.0,128361.0,1.0,6.834797,0.999792,-0.2232449,0.06554529,-0.009087834,116280.0,594470.0,102.8,187710.0
3,8644.0,128575.2,1.0,6.808637,0.9997819,-0.2318699,0.06820466,-0.009699886,116280.0,594470.0,102.8,187710.0
4,8645.0,128665.8,1.0,6.771636,0.9997628,-0.2210077,0.06385278,-0.009606822,116280.0,594470.0,102.8,187710.0
5,8646.0,128639.5,1.0,6.730336,0.9997534,-0.1898742,0.05215877,-0.008830259,116280.0,594470.0,102.8,187710.0
6,8647.0,128464.9,1.0,6.696301,0.9997516,-0.1473729,0.03729097,-0.007383524,116280.0,594470.0,102.8,187710.0
7,8648.0,128208.6,1.0,6.672912,0.9997527,-0.106382,0.02343794,-0.005797014,116280.0,594470.0,102.8,187710.0
8,8649.0,127810.0,1.0,6.664795,0.9997538,-0.03835221,0.0008354352,-0.003380892,116280.0,594470.0,102.8,187710.0
9,8650.0,127528.3,1.0,6.6673,0.9997544,-0.01353476,-0.005551343,-0.002004674,116280.0,594470.0,102.8,187710.0
10,8651.0,127061.3,1.0,6.681126,0.9997557,0.04989388,-0.02675198,0.0003712005,116280.0,594470.0,102.8,187710.0
11,8652.0,126631.6,1.0,6.700173,0.9997578,0.08901269,-0.03815047,0.00214571,116280.0,594470.0,102.8,187710.0
